TIME KE PE KI PI KG PG XE XESD DGQ DL DN SE1 SE2 SE3 SE4 SI1 SI2 SI3 SI4 TE TI LMEX LMEY LMEZ LMIX LMIY LMIZ AMEX AMEY AMEZ AMIX AMIY AMIZ TOTE
1e-12 4.5402e-21 -5.61671e-23 4.54369e-21 5.5334e-23 0 NA 0.0004000101 0.0001627482 0 6.10884e-05 267.151 91949.8 1.51343e+09 0.489882 0.114014 2146.39 826033 0.488633 0.0969532 219.229 219.398 -1.42414e-28 7.60213e-29 1.00525e-28 -2.65409e-28 2.94254e-27 6.40785e-27 -1.87404e-27 -6.57583e-28 -5.14168e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2e-12 4.53998e-21 -5.57203e-23 4.54369e-21 5.49681e-23 0 NA 0.0003999937 0.0001627519 0 6.10869e-05 267.132 91948.1 1.51325e+09 0.489886 0.114359 2146.39 826033 0.488633 0.0969532 219.218 219.398 -1.40962e-28 7.78582e-29 1.01797e-28 -2.65409e-28 2.94254e-27 6.40785e-27 -1.78616e-27 -6.41003e-28 -4.93158e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3e-12 4.54006e-21 -5.51654e-23 4.54369e-21 5.4431e-23 0 NA 0.0003999987 0.0001627474 0 6.10875e-05 267.139 91948.9 1.51329e+09 0.489982 0.114515 2146.39 826033 0.488633 0.0969532 219.223 219.398 -1.442e-28 7.84116e-29 1.03716e-28 -2.65409e-28 2.94254e-27 6.40785e-27 -1.82e-27 -5.66607e-28 -4.47578e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
4e-12 4.53987e-21 -5.5702e-23 4.54369e-21 5.49426e-23 0 NA 0.0003999998 0.0001627487 0 6.10862e-05 267.122 91946.9 1.51323e+09 0.489787 0.114383 2146.39 826033 0.488633 0.0969532 219.213 219.398 -1.42635e-28 7.8558e-29 9.5357e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.89872e-27 -4.08987e-28 -4.69012e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
5e-12 4.53962e-21 -5.56705e-23 4.54369e-21 5.48725e-23 0 NA 0.0003999958 0.0001627716 0 6.10845e-05 267.1 91944.7 1.5131e+09 0.489733 0.114345 2146.39 826033 0.488633 0.0969532 219.201 219.398 -1.42039e-28 8.60784e-29 9.10192e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.7977e-27 -3.50281e-28 -4.96177e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
6e-12 4.53958e-21 -5.55671e-23 4.54369e-21 5.47321e-23 0 NA 0.0003999885 0.0001627697 0 6.10842e-05 267.097 91944 1.51313e+09 0.489817 0.114441 2146.39 826033 0.488633 0.0969532 219.199 219.398 -1.42047e-28 8.25844e-29 8.44922e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.85363e-27 -2.87654e-28 -4.27164e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
7e-12 4.53971e-21 -5.57393e-23 4.54369e-21 5.48693e-23 0 NA 0.0003999735 0.0001627784 0 6.10851e-05 267.108 91944 1.51341e+09 0.490104 0.114734 2146.39 826033 0.488633 0.0969532 219.205 219.398 -1.37599e-28 8.44891e-29 8.20575e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.80531e-27 -1.53083e-28 -4.3947e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
8e-12 4.53962e-21 -5.59648e-23 4.54369e-21 5.51196e-23 0 NA 0.000399946 0.0001627851 0 6.10845e-05 267.1 91942.7 1.51344e+09 0.48995 0.114099 2146.39 826033 0.488633 0.0969532 219.201 219.398 -1.3542e-28 8.00607e-29 7.80229e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.69171e-27 -2.49451e-28 -4.49097e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
9e-12 4.53986e-21 -5.57296e-23 4.54369e-21 5.49204e-23 0 NA 0.0003999445 0.0001627862 0 6.10861e-05 267.121 91944.5 1.51365e+09 0.490081 0.114234 2146.39 826033 0.488633 0.0969532 219.213 219.398 -1.36406e-28 8.30341e-29 7.81118e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.75173e-27 -2.75688e-28 -4.8489e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1e-11 4.53989e-21 -5.5344e-23 4.54369e-21 5.45482e-23 0 NA 0.0003999553 0.00016278 0 6.10863e-05 267.124 91945.5 1.51352e+09 0.490027 0.114326 2146.39 826033 0.488633 0.0969532 219.214 219.398 -1.36412e-28 8.58802e-29 7.80636e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.72564e-27 -3.26352e-28 -5.2062e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.1e-11 4.54015e-21 -5.47958e-23 4.54369e-21 5.40271e-23 0 NA 0.0003999266 0.000162755 0 6.1088e-05 267.147 91947.6 1.51371e+09 0.490115 0.114203 2146.39 826033 0.488633 0.0969532 219.227 219.398 -1.35073e-28 8.31429e-29 8.12667e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.55636e-27 -3.44539e-28 -4.28851e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.2e-11 4.54039e-21 -5.52041e-23 4.54369e-21 5.4491e-23 0 NA 0.0003999319 0.0001627809 0 6.10897e-05 267.168 91949.6 1.51386e+09 0.490118 0.114134 2146.39 826033 0.488633 0.0969532 219.238 219.398 -1.41228e-28 8.78019e-29 8.28408e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.58555e-27 -3.65988e-28 -4.45587e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.3e-11 4.54021e-21 -5.48531e-23 4.54369e-21 5.41311e-23 0 NA 0.0003999433 0.0001627866 0 6.10884e-05 267.152 91948.2 1.51373e+09 0.490179 0.114393 2146.39 826033 0.488633 0.0969532 219.229 219.398 -1.39158e-28 9.05083e-29 8.01003e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.50931e-27 -3.10986e-28 -3.56783e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.4e-11 4.54032e-21 -5.52711e-23 4.54369e-21 5.45651e-23 0 NA 0.0003999427 0.0001627797 0 6.10892e-05 267.162 91949.3 1.51377e+09 0.490164 0.114311 2146.39 826033 0.488633 0.0969532 219.235 219.398 -1.43589e-28 9.20143e-29 8.14164e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.41133e-27 -3.2355e-28 -2.93145e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.5e-11 4.54057e-21 -5.51625e-23 4.54369e-21 5.44033e-23 0 NA 0.0003999588 0.0001627756 0 6.10909e-05 267.184 91952.1 1.5138e+09 0.490167 0.114081 2146.39 826033 0.488633 0.0969532 219.247 219.398 -1.47868e-28 9.24728e-29 7.57075e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.40088e-27 -3.44595e-28 -3.06812e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.6e-11 4.54104e-21 -5.41776e-23 4.54369e-21 5.34385e-23 0 NA 0.0003999628 0.0001627803 0 6.1094e-05 267.225 91956.7 1.51399e+09 0.490056 0.113675 2146.39 826033 0.488633 0.0969532 219.27 219.398 -1.49031e-28 9.6795e-29 8.21009e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.36187e-27 -3.30114e-28 -3.51711e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.7e-11 4.54107e-21 -5.49862e-23 4.54369e-21 5.427e-23 0 NA 0.0003999762 0.0001627714 0 6.10942e-05 267.228 91957.3 1.51396e+09 0.489971 0.113548 2146.39 826033 0.488633 0.0969532 219.271 219.398 -1.50678e-28 9.65022e-29 8.59564e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.54908e-27 -3.78476e-28 -2.34852e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.8e-11 4.54102e-21 -5.46893e-23 4.54369e-21 5.39939e-23 0 NA 0.0003999658 0.0001627682 0 6.10939e-05 267.223 91957 1.51389e+09 0.489895 0.113459 2146.39 826033 0.488633 0.0969532 219.269 219.398 -1.5086e-28 9.84129e-29 8.67812e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.52124e-27 -4.12275e-28 -1.46631e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
1.9e-11 4.5404e-21 -5.46361e-23 4.54369e-21 5.39436e-23 0 NA 0.0003999831 0.0001627613 0 6.10897e-05 267.168 91952.3 1.51339e+09 0.489364 0.112269 2146.39 826033 0.488633 0.0969532 219.238 219.398 -1.4713e-28 9.63398e-29 8.31107e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.40834e-27 -7.42746e-28 -5.99224e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2e-11 4.54041e-21 -5.44895e-23 4.54369e-21 5.38538e-23 0 NA 0.000399993 0.0001627618 0 6.10898e-05 267.169 91952.1 1.51345e+09 0.489429 0.112298 2146.39 826033 0.488633 0.0969532 219.239 219.398 -1.45924e-28 9.80334e-29 8.62113e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.32423e-27 -7.07233e-28 -5.759e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.1e-11 4.54094e-21 -5.502e-23 4.54369e-21 5.44402e-23 0 NA 0.0003999878 0.0001627574 0 6.10933e-05 267.216 91955.8 1.51394e+09 0.489877 0.113784 2146.39 826033 0.488633 0.0969532 219.265 219.398 -1.4576e-28 9.07733e-29 8.85829e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.33335e-27 -7.17715e-28 -6.52412e-30 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.2e-11 4.54112e-21 -5.40611e-23 4.54369e-21 5.34335e-23 0 NA 0.0003999955 0.0001627503 0 6.10945e-05 267.232 91957.6 1.51399e+09 0.489771 0.113657 2146.39 826033 0.488633 0.0969532 219.273 219.398 -1.38771e-28 9.66447e-29 9.29318e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.36311e-27 -6.37153e-28 -3.58644e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.3e-11 4.54072e-21 -5.38883e-23 4.54369e-21 5.32914e-23 0 NA 0.000399994 0.0001627475 0 6.10919e-05 267.197 91953.1 1.51395e+09 0.489962 0.114072 2146.39 826033 0.488633 0.0969532 219.254 219.398 -1.35623e-28 9.80598e-29 9.35341e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.45316e-27 -7.8197e-28 -4.30335e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.4e-11 4.54035e-21 -5.41234e-23 4.54369e-21 5.34782e-23 0 NA 0.0003999958 0.0001627414 0 6.10894e-05 267.165 91948.6 1.51398e+09 0.490365 0.11475 2146.39 826033 0.488633 0.0969532 219.237 219.398 -1.35406e-28 9.63243e-29 8.86843e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.52511e-27 -6.83669e-28 -1.44647e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.5e-11 4.54053e-21 -5.40904e-23 4.54369e-21 5.33785e-23 0 NA 0.0003999869 0.000162743 0 6.10906e-05 267.181 91950.1 1.51408e+09 0.490637 0.115281 2146.39 826033 0.488633 0.0969532 219.245 219.398 -1.35398e-28 9.35689e-29 8.71788e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.60613e-27 -7.22377e-28 -2.11919e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.6e-11 4.5405e-21 -5.30825e-23 4.54369e-21 5.22519e-23 0 NA 0.0003999767 0.0001627422 0 6.10904e-05 267.178 91950.2 1.51401e+09 0.490464 0.115001 2146.39 826033 0.488633 0.0969532 219.244 219.398 -1.32605e-28 9.00632e-29 8.89254e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.70293e-27 -7.25814e-28 -1.01587e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.7e-11 4.54048e-21 -5.3135e-23 4.54369e-21 5.22849e-23 0 NA 0.0003999508 0.0001627333 0 6.10902e-05 267.176 91950.1 1.51398e+09 0.490118 0.114065 2146.39 826033 0.488633 0.0969532 219.243 219.398 -1.42466e-28 9.15604e-29 8.52223e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.72004e-27 -7.8718e-28 -1.02564e-28 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.8e-11 4.54048e-21 -5.20598e-23 4.54369e-21 5.13245e-23 0 NA 0.0003999675 0.0001627291 0 6.10903e-05 267.176 91949.7 1.51406e+09 0.490232 0.114196 2146.39 826033 0.488633 0.0969532 219.243 219.398 -1.42611e-28 8.77412e-29 8.50173e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.76345e-27 -8.43302e-28 -6.73519e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
2.9e-11 4.54079e-21 -5.22068e-23 4.54369e-21 5.15324e-23 0 NA 0.0003999588 0.0001627272 0 6.10924e-05 267.204 91952.9 1.51415e+09 0.490151 0.113933 2146.39 826033 0.488633 0.0969532 219.258 219.398 -1.40792e-28 8.63559e-29 7.77343e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.92845e-27 -7.82999e-28 -1.85259e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3e-11 4.54037e-21 -5.21873e-23 4.54369e-21 5.15467e-23 0 NA 0.0003999304 0.000162736 0 6.10895e-05 267.166 91948.1 1.51411e+09 0.490462 0.114993 2146.39 826033 0.488633 0.0969532 219.237 219.398 -1.4392e-28 9.3638e-29 7.47344e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.83333e-27 -8.51737e-28 -5.87609e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.1e-11 4.54043e-21 -5.18692e-23 4.54369e-21 5.11616e-23 0 NA 0.00039993 0.0001627363 0 6.10899e-05 267.171 91948.3 1.5142e+09 0.490465 0.114824 2146.39 826033 0.488633 0.0969532 219.24 219.398 -1.43662e-28 9.79656e-29 7.42253e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.86354e-27 -9.33804e-28 -2.16614e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.2e-11 4.54091e-21 -5.15936e-23 4.54369e-21 5.07974e-23 0 NA 0.0003999116 0.0001627431 0 6.10931e-05 267.214 91951.3 1.51469e+09 0.491845 0.122941 2146.39 826033 0.488633 0.0969532 219.263 219.398 -1.44738e-28 1.05069e-28 6.67057e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.74976e-27 -8.39268e-28 -7.83269e-30 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.3e-11 4.54066e-21 -5.14352e-23 4.54369e-21 5.08295e-23 0 NA 0.0003999091 0.0001627452 0 6.10915e-05 267.192 91948.9 1.5146e+09 0.491956 0.123201 2146.39 826033 0.488633 0.0969532 219.251 219.398 -1.40925e-28 1.05323e-28 6.88406e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.78413e-27 -8.41133e-28 6.52038e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.4e-11 4.54047e-21 -5.13345e-23 4.54369e-21 5.0647e-23 0 NA 0.0003999136 0.0001627407 0 6.10902e-05 267.175 91947.9 1.51437e+09 0.491606 0.122142 2146.39 826033 0.488633 0.0969532 219.242 219.398 -1.41693e-28 1.0707e-28 6.51659e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.70929e-27 -7.47482e-28 9.04326e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.5e-11 4.54067e-21 -5.16381e-23 4.54369e-21 5.09944e-23 0 NA 0.0003999342 0.0001627354 0 6.10915e-05 267.193 91949.7 1.51448e+09 0.491554 0.121885 2146.39 826033 0.488633 0.0969532 219.252 219.398 -1.39246e-28 1.0882e-28 7.04179e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.67086e-27 -7.26322e-28 2.08719e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.6e-11 4.54088e-21 -5.18236e-23 4.54369e-21 5.11964e-23 0 NA 0.0003999423 0.0001627381 0 6.1093e-05 267.211 91952 1.5145e+09 0.491439 0.121743 2146.39 826033 0.488633 0.0969532 219.262 219.398 -1.36213e-28 1.11147e-28 6.43784e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.73219e-27 -7.00124e-28 2.10962e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.7e-11 4.54108e-21 -5.15973e-23 4.54369e-21 5.09261e-23 0 NA 0.0003999386 0.000162739 0 6.10943e-05 267.228 91953.7 1.51463e+09 0.491578 0.122113 2146.39 826033 0.488633 0.0969532 219.271 219.398 -1.37813e-28 1.07568e-28 7.27397e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.82064e-27 -5.98365e-28 -4.4522e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.8e-11 4.5409e-21 -5.08458e-23 4.54369e-21 5.01684e-23 0 NA 0.0003999275 0.0001627408 0 6.10931e-05 267.213 91951.8 1.51459e+09 0.491922 0.122823 2146.39 826033 0.488633 0.0969532 219.263 219.398 -1.40154e-28 1.08524e-28 6.78072e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.72764e-27 -6.71604e-28 4.4728e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
3.9e-11 4.54054e-21 -5.02911e-23 4.54369e-21 4.96902e-23 0 NA 0.0003999387 0.0001627393 0 6.10907e-05 267.181 91948.1 1.51447e+09 0.492005 0.123105 2146.39 826033 0.488633 0.0969532 219.245 219.398 -1.37928e-28 1.09701e-28 6.50691e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.67873e-27 -6.4957e-28 3.599e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
4e-11 4.54038e-21 -5.07804e-23 4.54369e-21 5.02261e-23 0 NA 0.000399948 0.0001627293 0 6.10896e-05 267.167 91946.8 1.51437e+09 0.492089 0.123345 2146.39 826033 0.488633 0.0969532 219.238 219.398 -1.39293e-28 1.07481e-28 6.43392e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.70456e-27 -7.68067e-28 2.65441e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
4.1e-11 4.54111e-21 -5.05352e-23 4.54369e-21 4.99867e-23 0 NA 0.0003999534 0.0001627356 0 6.10945e-05 267.232 91951.4 1.51513e+09 0.493052 0.125982 2146.39 826033 0.488633 0.0969532 219.273 219.398 -1.34144e-28 1.0577e-28 5.8561e-29 -2.65409e-28 2.94254e-27 6.40785e-27 -1.65565e-27 -8.11988e-28 -1.28114e-29 6.06467e-26 -3.01973e-26 -6.66067e-26 0
4.2e-11 4.541e-21 -5.05265e-23 4.54406e-21 4.99304e-23 0 NA 0.0003999682 0.0001627299 0 6.10938e-05 267.222 91950.6 1.51504e+09 0.49292 0.125463 2146.45 826194 0.48857 0.0966586 219.268 219.416 -1.36277e-28 1.02655e-28 5.89034e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.59729e-27 -7.74791e-28 1.31132e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
4.3e-11 4.54086e-21 -4.91615e-23 4.54406e-21 4.85919e-23 0 NA 0.0003999588 0.0001627378 0 6.10928e-05 267.209 91949.5 1.51491e+09 0.492829 0.12544 2146.45 826194 0.48857 0.0966586 219.261 219.416 -1.36673e-28 1.06737e-28 6.2797e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.46948e-27 -7.31971e-28 4.08228e-29 6.07139e-26 -2.44799e-26 -6.8339e-26 0
4.4e-11 4.54049e-21 -4.90936e-23 4.54406e-21 4.85234e-23 0 NA 0.0003999548 0.0001627446 0 6.10904e-05 267.177 91946.4 1.51469e+09 0.492627 0.124329 2146.45 826194 0.48857 0.0966586 219.243 219.416 -1.28305e-28 1.02775e-28 5.52934e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.44898e-27 -7.22378e-28 1.32075e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
4.5e-11 4.54034e-21 -4.92325e-23 4.54406e-21 4.8637e-23 0 NA 0.0003999653 0.0001627496 0 6.10894e-05 267.164 91945.2 1.51458e+09 0.492543 0.123928 2146.45 826194 0.48857 0.0966586 219.236 219.416 -1.26137e-28 1.06654e-28 5.95008e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.53226e-27 -8.05116e-28 1.16878e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
4.6e-11 4.54025e-21 -4.82871e-23 4.54406e-21 4.76956e-23 0 NA 0.0003999735 0.0001627546 0 6.10887e-05 267.156 91943.9 1.51462e+09 0.492609 0.123986 2146.45 826194 0.48857 0.0966586 219.232 219.416 -1.21741e-28 1.09348e-28 5.73693e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.51e-27 -8.0849e-28 8.05942e-29 6.07139e-26 -2.44799e-26 -6.8339e-26 0
4.7e-11 4.5404e-21 -4.84773e-23 4.54406e-21 4.78616e-23 0 NA 0.0003999502 0.0001627295 0 6.10898e-05 267.169 91945.9 1.51457e+09 0.492539 0.123959 2146.45 826194 0.48857 0.0966586 219.239 219.416 -1.2398e-28 1.08527e-28 5.71297e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.43341e-27 -8.34537e-28 7.05881e-29 6.07139e-26 -2.44799e-26 -6.8339e-26 0
4.8e-11 4.5403e-21 -4.80201e-23 4.54406e-21 4.73492e-23 0 NA 0.0003999501 0.0001627378 0 6.10891e-05 267.161 91945.5 1.51443e+09 0.49244 0.123982 2146.45 826194 0.48857 0.0966586 219.234 219.416 -1.2238e-28 1.13827e-28 5.68865e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.46387e-27 -8.28471e-28 1.31011e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
4.9e-11 4.54043e-21 -4.96801e-23 4.54406e-21 4.90583e-23 0 NA 0.0003999469 0.00016273 0 6.109e-05 267.172 91946.6 1.51452e+09 0.492454 0.123807 2146.45 826194 0.48857 0.0966586 219.24 219.416 -1.25464e-28 1.14609e-28 5.36023e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.51412e-27 -7.60074e-28 1.81048e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5e-11 4.54018e-21 -5.01374e-23 4.54406e-21 4.95158e-23 0 NA 0.0003999656 0.000162728 0 6.10882e-05 267.149 91944.2 1.51441e+09 0.492191 0.122875 2146.45 826194 0.48857 0.0966586 219.228 219.416 -1.21548e-28 1.16261e-28 5.33507e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.42218e-27 -7.39796e-28 1.41495e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.1e-11 4.54046e-21 -5.01904e-23 4.54406e-21 4.94342e-23 0 NA 0.0003999554 0.0001627166 0 6.10901e-05 267.174 91945.7 1.51474e+09 0.492217 0.122384 2146.45 826194 0.48857 0.0966586 219.242 219.416 -1.18414e-28 1.19312e-28 4.82338e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.4875e-27 -7.32252e-28 3.86984e-29 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.2e-11 4.54017e-21 -5.02588e-23 4.54406e-21 4.95377e-23 0 NA 0.0003999613 0.0001627276 0 6.10882e-05 267.149 91945.5 1.51415e+09 0.491302 0.119299 2146.45 826194 0.48857 0.0966586 219.228 219.416 -1.16669e-28 1.1961e-28 4.55672e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.49928e-27 -7.51858e-28 6.74492e-30 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.3e-11 4.54049e-21 -5.02806e-23 4.54406e-21 4.95577e-23 0 NA 0.0003999574 0.0001627246 0 6.10903e-05 267.177 91948 1.51438e+09 0.491315 0.119193 2146.45 826194 0.48857 0.0966586 219.243 219.416 -1.15906e-28 1.18231e-28 4.17291e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.38726e-27 -7.92173e-28 1.13637e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.4e-11 4.5406e-21 -5.01415e-23 4.54406e-21 4.93959e-23 0 NA 0.0003999517 0.0001627283 0 6.10911e-05 267.186 91949.4 1.51436e+09 0.491249 0.119034 2146.45 826194 0.48857 0.0966586 219.248 219.416 -1.15667e-28 1.20203e-28 4.19786e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.43854e-27 -9.00465e-28 1.8781e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.5e-11 4.54042e-21 -5.02153e-23 4.54406e-21 4.94396e-23 0 NA 0.0003999757 0.000162714 0 6.10899e-05 267.17 91947.7 1.51427e+09 0.491272 0.119135 2146.45 826194 0.48857 0.0966586 219.24 219.416 -1.11458e-28 1.22621e-28 4.6732e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.49087e-27 -9.12909e-28 1.41847e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.6e-11 4.54021e-21 -4.87405e-23 4.54406e-21 4.79497e-23 0 NA 0.0003999736 0.0001627101 0 6.10885e-05 267.153 91946 1.51415e+09 0.491088 0.118647 2146.45 826194 0.48857 0.0966586 219.23 219.416 -1.09781e-28 1.29339e-28 4.51467e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.67927e-27 -9.80712e-28 9.47273e-29 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.7e-11 4.54028e-21 -4.78816e-23 4.54406e-21 4.71207e-23 0 NA 0.0003999879 0.0001627213 0 6.10889e-05 267.158 91946.4 1.51422e+09 0.491053 0.118377 2146.45 826194 0.48857 0.0966586 219.233 219.416 -1.10809e-28 1.27588e-28 4.65688e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.77455e-27 -1.03455e-27 1.10176e-29 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.8e-11 4.54e-21 -4.77703e-23 4.54406e-21 4.70075e-23 0 NA 0.0003999929 0.0001627286 0 6.1087e-05 267.134 91943.9 1.51405e+09 0.490905 0.118269 2146.45 826194 0.48857 0.0966586 219.219 219.416 -1.13665e-28 1.33269e-28 4.35551e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.79395e-27 -1.13107e-27 6.86647e-29 6.07139e-26 -2.44799e-26 -6.8339e-26 0
5.9e-11 4.54007e-21 -4.7825e-23 4.54406e-21 4.70382e-23 0 NA 0.000400003 0.0001627266 0 6.10875e-05 267.14 91944.5 1.51411e+09 0.490859 0.118042 2146.45 826194 0.48857 0.0966586 219.223 219.416 -1.1398e-28 1.34344e-28 4.29151e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.73203e-27 -1.1696e-27 1.14673e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
6e-11 4.54028e-21 -4.78199e-23 4.54406e-21 4.70361e-23 0 NA 0.0004000098 0.000162711 0 6.10889e-05 267.158 91947 1.51411e+09 0.490863 0.117992 2146.45 826194 0.48857 0.0966586 219.233 219.416 -1.13669e-28 1.36174e-28 3.87786e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.81046e-27 -1.0646e-27 9.37798e-30 6.07139e-26 -2.44799e-26 -6.8339e-26 0
6.1e-11 4.54054e-21 -4.73397e-23 4.54406e-21 4.65686e-23 0 NA 0.0004000302 0.0001627168 0 6.10906e-05 267.181 91948.6 1.51438e+09 0.490957 0.118146 2146.45 826194 0.48857 0.0966586 219.245 219.416 -1.14986e-28 1.37535e-28 3.71685e-29 -5.95859e-29 2.93806e-27 6.52143e-27 -1.88158e-27 -9.39253e-28 1.04192e-28 6.07139e-26 -2.44799e-26 -6.8339e-26 0
